-9.017186610399617663e+00,-6.707991740880747678e-02,1.584700910140041941e-01,-2.247428150846431938e-01,-3.008244862492475639e-04,6.120253898974511997e-03,-3.017683671687084734e-01,-3.008567471761836476e+00,4.896079086140193992e-02,2.987382201371759777e-02,1.433743930309012704e-01,5.783469765257549522e-01,-1.496107577382460585e+00,-6.871505699788767185e-02,4.595407407509309317e-01,3.400642109743753916e-02,2.039770974034074008e-02,-4.730430004398016308e+00,-3.912064176452419856e-02,-1.761736622310207667e-01,-7.780278866483822497e+00,5.386231661500431311e-01,1.594018392374640936e-02,-3.270166895719095468e+00,-1.684171794866478776e-03,7.437043278870210383e-02,-1.733957332111267235e-01,5.365480791161601759e-02,-3.375776548168677154e-03,3.160611382053010732e-02,-1.980895718288397389e-02,-1.353725433569571979e-01,3.787621391686808725e-02,-4.958646301329383901e-04,2.741854254088343934e-01,-4.452739226833799524e-01,7.325047949045948061e-03,4.207267538876950930e-01,6.197609216966754042e-01,8.459578648528354172e-01,-1.127243059107661399e-01,1.155182660673023708e-03,-2.381124717422347659e-02,-2.014911843119675944e-02,1.699694963623652605e-02,2.233626128368132457e-01,-5.133700065453638217e+00,-4.725343081469038919e-01,-6.641822235029045188e-03,4.161842577125733911e-01,4.689614628463090185e-01,5.900956505226863380e-02,-4.008578572034705856e-02,-1.214606624267394297e+00,0.000000000000000000e+00,-1.493570515005410715e-01,-5.875395854255056893e-02,2.374341681784080879e-02,-1.215454704880561287e+00
-9.194872150572765079e+00,-6.392766102235540593e-02,1.456648321331363571e-01,-2.191140392200950082e-01,1.413201829681111138e-03,1.077776269572222959e-03,-2.995369735756091001e-01,-3.287503001977745587e+00,6.598908586609664173e-02,3.292010743925077171e-02,1.473513096972347558e-01,4.756992143457655642e-01,-1.502581729279135025e+00,-5.710007351681947035e-02,5.666110260722886371e-01,3.609027265591222000e-02,1.971176302827060828e-02,-3.714680728909366625e+00,-3.463388617107680811e-02,-1.305701976139292397e-01,-7.758903010896561980e+00,4.956775939270454123e-01,1.567612299428305933e-02,-3.549011222334720550e+00,2.835903023807022621e-03,7.305534412509259723e-02,-1.446488151371910780e-01,5.397166938717100348e-02,3.190428429335104288e-03,2.803050471683994974e-02,-1.261969776740297713e-02,-1.334716642174101908e-01,5.368571035584165235e-02,-1.707002269222280264e-04,2.718438216744545888e-01,-4.440288659202430432e-01,-8.160154585718172940e-03,4.334280123018521280e-01,6.437881990042414460e-01,8.612153133820804607e-01,-1.282651645387969663e-01,6.962293831607806530e-03,-4.378554367256727586e-02,-1.883114151641131565e-02,1.145900268912448082e-02,2.085945032819794820e-01,-4.466692150661033089e+00,-4.592808109048687193e-01,-2.894591704417362726e-03,4.119669131413612462e-01,5.489082332084327387e-01,3.555929511757466993e-02,-2.525096032596076123e-02,-1.163557522567673752e+00,0.000000000000000000e+00,-2.069299958060997202e-01,-5.386083659200593260e-02,2.484497837051284283e-02,-1.258905507725111672e+00
-9.348134432131587346e+00,-5.726414263846817815e-02,1.581123950472365369e-01,-1.892682013816130715e-01,6.672071439582857866e-04,4.694526191764019675e-05,-2.951781632681126921e-01,-3.068953023574953587e+00,4.429477057509516313e-02,4.265138432278696434e-02,1.381868236275445860e-01,6.168223730563379137e-01,-1.501136568835502505e+00,-6.028549438987699377e-02,5.453656157048315523e-01,3.767672494748120632e-02,2.080059051810326590e-02,-7.588348591003011734e+00,-3.524066586532488554e-02,-1.109796176008055746e-01,-7.781187140503261546e+00,4.730121006359179203e-01,1.600546130446119097e-02,-3.344701835896418451e+00,-6.901516966446418454e-03,8.415690138100362372e-02,-1.510480711334119541e-01,5.362820871984515930e-02,-7.784440148410873327e-04,2.238518735942006746e-02,-7.201986894365718268e-03,-1.258610591176123061e-01,4.562631498196656477e-02,8.062987128205380532e-05,2.741712590599428290e-01,-4.341884793144263899e-01,4.666379878684472418e-03,4.282619456531066571e-01,6.266085849994825763e-01,8.478039503963475942e-01,-1.296238962516106652e-01,-5.382491043621484561e-03,-2.555022283517035045e-02,-2.318869767808194593e-02,1.393961591651463570e-02,2.231551991966847781e-01,-3.759198740358374202e+00,-4.698064551521522469e-01,-9.718178573198586745e-03,4.158394622877168989e-01,5.455266701074393820e-01,2.886184930167999541e-02,-4.893434785085624267e-02,-1.144139893967513366e+00,0.000000000000000000e+00,-1.459654481959259675e-01,-7.255957716325292517e-02,2.499891602399854224e-02,-1.205167143655274886e+00
-9.167335652997238071e+00,-6.628773778173559228e-02,1.555474754807794624e-01,-2.949547966513908492e-01,1.095133951922011789e-03,-6.283263930627863269e-04,-2.902689527459436647e-01,-2.939403848956997578e+00,5.051136333607884193e-02,5.061776381976246242e-02,1.413415492571397925e-01,6.444078453757063896e-01,-1.504723092572181953e+00,-6.289018238575516673e-02,3.394804011344245698e-01,3.704994328107793361e-02,2.003797795897457185e-02,-7.902581614077284655e+00,-3.299270628219014984e-02,-8.780900488585016705e-02,-7.253753846357053447e+00,5.006872603129672861e-01,1.471387836457492201e-02,-3.525225608473352867e+00,-5.164516830377816926e-03,8.759103637548831811e-02,-1.610367979971853158e-01,4.180546017120636421e-02,-1.415131413713304528e-03,2.154179268775650857e-02,-9.687080602304106586e-03,-1.414039592650948862e-01,2.875760242914045250e-02,-1.590005650585734069e-04,2.738633801992452765e-01,-4.466531664684041947e-01,5.654811940599105587e-03,4.278353655924164167e-01,6.297501713982390781e-01,8.454822919024456152e-01,-1.278415113536972847e-01,-3.969305024706034322e-03,-2.277010854018365199e-02,-1.376255036051110547e-02,2.158969129495462262e-03,2.357470998133538720e-01,-3.766851611817480627e+00,-4.606919740776314609e-01,-1.488160499707655337e-03,4.176707107930318630e-01,4.791716290381179411e-01,7.947308625960619599e-02,-5.462795492668115482e-02,-1.154537653472768488e+00,0.000000000000000000e+00,-1.781644467279464572e-01,-7.181253194110588656e-02,2.366141629246478612e-02,-1.216926186421122047e+00
-9.062288405186135876e+00,-5.984591537079569229e-02,1.494596175262329907e-01,-2.029991309416365741e-01,1.857891628072918513e-03,-3.449026852410641206e-03,-2.934983515096117324e-01,-3.088126962652474106e+00,3.096636047197031533e-02,4.950692233837405976e-02,1.420510259746516069e-01,6.245954053787992066e-01,-1.504743729041296385e+00,-6.865781864106298982e-02,6.058518267002073188e-01,3.540725863107351684e-02,2.057629768878468240e-02,-5.175826356676708428e+00,-3.269268620166225492e-02,-8.365249892974833956e-02,-7.449561378290831648e+00,4.715010866462461259e-01,1.456391107438879950e-02,-3.679385950529968419e+00,-9.981570076227105730e-04,7.531198520123956464e-02,-9.488996801322302499e-02,4.086606523398136903e-03,4.854955808971470749e-03,2.163433670776222090e-02,4.583328336088841881e-03,-1.400642137758318084e-01,4.507129763318820648e-02,-1.703883583748669957e-04,2.712290002428319746e-01,-4.310946888824991885e-01,-5.858981893244175759e-03,4.368923374020309836e-01,6.478077703506437413e-01,8.552787661710071765e-01,-1.127890855720454499e-01,-1.366835268824872184e-02,-2.245760163870733073e-02,-6.743623756521954261e-03,1.532324622553173088e-02,2.205367509403826087e-01,-4.696595891435050518e+00,-4.598741672630444199e-01,-7.035214937025236620e-03,3.967360843138972304e-01,5.007141406627325653e-01,5.865427710932563654e-02,-6.380792215173790305e-02,-1.141275127499630226e+00,0.000000000000000000e+00,-2.011945174105580492e-01,-5.277370720755242967e-02,2.618323349585093343e-02,-1.249376306668135150e+00
-8.895529147219559007e+00,-7.921563371330339609e-02,1.564807950199542941e-01,-1.922898108457238298e-01,1.513238656020750826e-03,2.157029535953659469e-03,-2.967949987585574712e-01,-2.733269064947253302e+00,5.500627891761725868e-02,3.535203980122715584e-02,1.451345503079018162e-01,5.183727264011058766e-01,-1.513469116143650872e+00,-7.269636335337503752e-02,4.282799537921743172e-01,3.364647635647807777e-02,2.027956472404376931e-02,-4.892366265141375514e+00,-4.711251285492043528e-02,-2.075935036106945630e-01,-7.667128564501633825e+00,5.297452770158693758e-01,1.521490925037546557e-02,-3.651564934826128983e+00,-4.227702357004032088e-03,7.785778253547595562e-02,-1.103062379256289360e-01,3.075425213182209766e-02,-5.661347928651735105e-03,1.425045999684718470e-02,-1.977753232075138423e-02,-1.547385442571440617e-01,5.096688103493100114e-02,-4.268499065397606635e-04,2.737443510231891142e-01,-4.296363022066271853e-01,6.839194534185360705e-03,4.292881933939280414e-01,6.373960244331737801e-01,8.490817790091907957e-01,-1.081954791067896160e-01,7.332941963873271934e-03,-3.148469540945274259e-02,-1.709075256542062077e-02,7.493569183197278799e-03,2.385774270595363011e-01,-4.316670406184591968e+00,-4.804199119024882281e-01,-4.597442025223545670e-03,4.049814685657242563e-01,5.094541374839622883e-01,7.509349762509630322e-02,-3.918474299234553371e-02,-1.143804248561876236e+00,0.000000000000000000e+00,-1.820133894356181781e-01,-5.955254593166447313e-02,2.924957231177723049e-02,-1.235458229093623128e+00
AHT_eff_age55plus_SBP_female1,eq_2dis1,Smoking_eff1,eq_dem1,eq_male1,smoker_log1,smoker_log2,AHT_eff_age55plus_DBP_male1,Statins_dropout_rate1,Statins_eff_HDL_male1,HC_statins_presc_Q20plus1,AHT_comp1,Weight_eff1,eq_ihd1,Weight_comp1,HC_smoker_ref1,HC_statins_presc_Q20minus1,AHT_eff_age55minus_SBP1,eq_poor1,Statins_logeff_extra_female1,AHT_eff_age55plus_SBP_male1,Statins_comp1,HC_aht_presc_Q20minus1,AHT_eff_age55plus_DBP_female1,gender_log1,gender_log2,eq_lc1,Statins_eff_HDL_female1,eth_log1,eth_log2,eth_log3,eth_log4,AHT_dropout_rate1,eq_age1,HC_weight_ref1,QRisk_log1,QRisk_log2,QRisk_log3,QRisk_log4,QRisk_log5,eq_stroke1,SES_log1,SES_log2,SES_log3,SES_log4,SES_log5,AHT_eff_age55minus_DBP1,age_log1,age_log2,age_log3,age_log4,HC_takeup_noneligible1,eq_4dis1,Statins_eff_female1,QRisk_extra_logrr1,Statins_logeff_extra_male1,eq_3dis1,HC_aht_presc_Q20plus1,Statins_eff_male1
-8.643171362198668106e+00,-6.693236451894114813e-02,1.502843875963666143e-01,-2.081179933244329538e-01,8.658450061968747885e-04,2.629213273928251646e-03,-2.988265970435517449e-01,-3.349374345622881943e+00,2.942022823325796121e-02,3.697320482232129002e-02,1.396058404460144564e-01,5.166393256934422862e-01,-1.496409491257074009e+00,-6.011548126315420515e-02,4.689516754995828318e-01,3.764424531648805777e-02,2.027560476579604726e-02,-6.404514279424763146e+00,-4.120454841357998332e-02,-1.140112715541792276e-01,-7.328604139924606464e+00,5.250069089692023239e-01,1.536938437952173157e-02,-3.735773682519116345e+00,6.783766380983127526e-04,8.342503621343688724e-02,-1.141247212861856430e-01,3.792044483337396465e-02,7.231602655609588922e-04,5.724047019967780370e-03,-1.190802413730955057e-02,-1.487673819710765011e-01,4.664970242950174789e-02,-1.996328801471398918e-04,2.739504564681660148e-01,-4.433050580419626296e-01,-6.438016223471931462e-05,4.329900138677435506e-01,6.408437712320773638e-01,8.723140349719029629e-01,-1.120706378221265481e-01,-8.111891960436608262e-03,-1.948201858823207094e-02,-6.553352327820465353e-03,5.204496385070922493e-03,2.234664580518663790e-01,-3.175805572936793997e+00,-4.637014885271938947e-01,1.081482146884882008e-03,4.175016721313124513e-01,5.596571065980180393e-01,6.456999457431014666e-02,-4.186250900230104044e-02,-1.142552923337946336e+00,0.000000000000000000e+00,-1.721658710903515577e-01,-6.296211851542289628e-02,2.513779225138546361e-02,-1.226083527246994098e+00
-8.914687790699165504e+00,-5.150841594117457067e-02,1.410898335251331293e-01,-1.521037260111736955e-01,1.040348299344559307e-03,-3.038113908307135940e-03,-3.028156885659435971e-01,-3.085079563588131624e+00,5.613883222927407851e-02,4.366604729547184788e-02,1.435362310148950715e-01,5.760213793672832594e-01,-1.501612610846129847e+00,-5.026894214848852405e-02,5.004803953485889023e-01,3.415476889114344577e-02,2.053006699904697321e-02,-1.077549192792602994e+01,-4.624102944632894896e-02,-1.078144929207262570e-01,-7.549181741110304600e+00,4.962848240917016041e-01,1.503087514585804522e-02,-3.055788475174311625e+00,4.407945816194308889e-04,7.582568737458965369e-02,-2.654570631535385083e-01,2.596867205513204643e-02,-3.545610571714349294e-03,4.180183803523661312e-02,-1.837804591516497416e-02,-1.277465369926747418e-01,5.803058471647160044e-02,-2.638044091542367199e-04,2.782920949059062288e-01,-4.400703621804392118e-01,8.989046714288488268e-03,4.405570519817690323e-01,6.289110547164776799e-01,8.424475074642745476e-01,-1.185077394573040288e-01,-8.148950250485101918e-04,-2.979047854362460238e-02,-1.859465537653780948e-02,5.377704630209008754e-03,2.070567777689978350e-01,-4.817867583548895993e+00,-4.731622656705579688e-01,-2.579820873547346467e-03,4.150063922297036467e-01,4.827342531317501684e-01,6.083416654908944260e-02,-5.482785566636423635e-02,-1.188159636978792122e+00,0.000000000000000000e+00,-1.985618199488135560e-01,-7.252002030521087494e-02,2.533376791905369088e-02,-1.217547039125346453e+00
-8.982106985738198546e+00,-7.924362095358752911e-02,1.529008646397039817e-01,-1.998100882172434700e-01,1.450092664015008824e-03,1.683326201422765366e-03,-2.909565635540960482e-01,-3.061521594293413084e+00,6.066183291689800083e-02,3.309240630457919996e-02,1.417692827540613654e-01,5.121125775098419597e-01,-1.501585346326490766e+00,-6.255450858830413630e-02,4.991287028784578417e-01,3.650925970197134440e-02,2.051173576903298629e-02,-6.512532685671947874e+00,-4.720488087651213138e-02,-1.881335091322559050e-01,-7.362423103160458560e+00,5.307132837259079805e-01,1.545771353821956580e-02,-3.429947740775444842e+00,1.451114693489991654e-03,7.517764386263073306e-02,-1.765111582601195939e-01,5.429704172084084957e-02,-2.484761015264792729e-03,2.644428876126690003e-02,-4.850482583709462420e-04,-1.220028637521278075e-01,6.593916757962485498e-02,-3.447772968786502398e-04,2.796475626645041901e-01,-4.375554539513992203e-01,-6.410607350474812824e-03,4.318839301539791897e-01,6.417798920395806350e-01,8.377849209162975264e-01,-1.282398498371333517e-01,4.606010673887972126e-03,-2.497628334405660802e-02,-1.849264065639152563e-02,-7.246735189200194382e-03,2.085555585104300058e-01,-4.041462163184763590e+00,-4.685197295970578435e-01,1.069934131708497440e-03,4.093073077474294608e-01,5.801098054679902916e-01,4.421142339515555381e-02,-1.326797083443733566e-02,-1.071696036618974501e+00,0.000000000000000000e+00,-1.876348632686776485e-01,-7.101711344146426075e-02,2.842703512103245470e-02,-1.258484582503327953e+00
