45,200000,170007,156196,50783,27665,44385,151691,162023,125681,142963,15659,6224,2267,33913,9427,3521,250,17468,367524
45,200000,184950,174969,118786,27665,44385,170946,176636,152942,164884,58727,22681,7864,81768,37534,13233,921,52371,538951
50,200000,170354,157469,51792,27385,44167,151872,162196,127146,144359,15972,6665,2330,34433,7716,4556,273,17144,371659
50,200000,185043,175572,119235,27385,44167,170897,176535,153730,165500,59507,23188,7902,82004,31159,16256,937,51315,541334
51,200000,170006,165669,56743,27499,44156,151851,161979,138201,154036,19713,6693,2540,36731,10373,4105,306,20501,400793
51,200000,184969,180947,125992,27499,44156,171157,176623,161146,172092,65401,24429,8188,86194,37084,15367,1019,58964,568089
52,200000,170287,162170,55383,27581,44162,151921,162094,133370,149877,18018,7047,2591,36497,9705,3672,301,13964,386371
52,200000,185205,178881,123239,27581,44162,171019,176676,157832,169285,62791,23720,8228,84724,36481,12460,973,43013,555939
41,200000,170011,159132,53849,27829,44010,151846,162045,129548,146236,17356,6391,2513,35746,9849,3565,270,21770,377226
41,200000,185094,176903,120854,27829,44010,171182,176786,155472,167012,60619,23166,8099,83278,36590,13282,898,60615,547287
58,200000,170132,152733,49115,27683,43950,151866,162131,121353,139062,14628,6154,2228,33154,6997,3464,202,17299,357946
58,200000,185050,172642,116102,27683,43950,171105,176694,149906,161901,56822,22503,7664,80244,29428,13002,757,51910,530115
60,200000,170167,159007,53927,27278,44244,151858,162027,129228,146208,16908,7117,2575,35713,8985,3524,242,16042,377256
60,200000,185004,176712,120911,27278,44244,170973,176504,155204,166834,60915,23370,7967,83165,34755,11897,755,47906,546782
53,200000,169917,158295,52092,27523,44192,151543,161825,128257,145316,16758,6210,2268,34535,7751,3143,281,18339,373455
53,200000,184783,176178,119934,27523,44192,170816,176385,154524,166120,60053,23000,7915,82275,29836,12258,968,53985,543051
47,200000,169998,160930,54306,27765,44185,151605,161952,131541,148318,17267,7150,2590,35735,7995,3958,344,19675,382560
47,200000,184911,177962,122085,27765,44185,170905,176535,156893,168426,61754,23463,8082,83756,31185,13471,1129,56545,552455
46,200000,170124,153557,49523,27747,44102,151758,162063,122121,139818,14916,6078,2327,33321,7291,2929,207,9779,359809
46,200000,184942,173111,116592,27747,44102,170967,176581,150501,162578,56953,22246,7861,80235,30071,11129,680,32650,531821
49,200000,170017,157518,51421,27753,44361,151727,161989,127552,144419,16265,6572,2430,33869,8142,3771,284,24286,372207
49,200000,184959,175894,119385,27753,44361,171002,176591,154213,165864,59399,23044,8063,82407,32000,13399,980,67277,543369
44,200000,170274,159715,53274,27741,44196,151831,162151,129944,146968,17188,6855,2233,35098,8522,3871,250,21136,378759
44,200000,185051,177279,121180,27741,44196,170942,176611,155828,167377,60821,23434,7913,83385,32677,13769,904,60298,548663
59,200000,169779,152979,49457,27424,43910,151563,161724,121754,139337,15077,5950,2272,33108,7122,3495,302,21676,357814
59,200000,184874,172795,116216,27424,43910,170814,176478,150223,162187,56758,22289,7659,80217,29040,13294,967,61270,529039
57,200000,169828,162637,55676,27538,43860,151647,161869,133888,150420,18326,7138,2489,36489,10847,4085,212,21285,389277
57,200000,184884,179049,123304,27538,43860,170887,176592,158299,169805,63015,23752,8088,84551,39697,13983,747,59505,558510
43,200000,170007,157447,53069,27537,43840,151931,162047,127469,144484,16865,7103,2526,34860,8877,4137,273,22321,371276
43,200000,184979,175823,119914,27537,43840,171080,176693,154176,165878,59698,23106,8027,82562,33950,14112,902,62380,542045
